COMM_TTL,VAL,TON,AVGMILE,Origin,Destination
7,69,21,105,Remainder of South Carolina,"Charleston-North Charleston-Summerville, SC CFS Area"
3,88,175,49,Remainder of South Carolina,"Charlotte-Concord, NC-SC CFS Area (NC Part)"
6,54,31,840,Remainder of South Carolina,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
6,15,9,1002,Remainder of South Carolina,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,5,3,798,Remainder of South Carolina,"Detroit-Warren-Ann Arbor, MI CFS Area"
7,108,33,696,Remainder of South Carolina,"Fort Wayne-Huntington-Auburn, IN CFS Area"
7,2,1,2809,Remainder of South Carolina,"Fresno-Madera, CA CFS Area"
5,6,3,146,Remainder of South Carolina,"Greensboro--Winston-Salem--High Point, NC CFS Area"
7,201,109,116,Remainder of South Carolina,"Greenville-Spartanburg-Anderson, SC CFS Area"
6,11,9,843,Remainder of South Carolina,"Hartford-West Hartford-East Hartford, CT CFS Area"
7,2,1,868,Remainder of South Carolina,"Hartford-West Hartford-East Hartford, CT CFS Area"
6,8,7,622,Remainder of South Carolina,"Indianapolis-Carmel-Muncie, IN CFS Area"
6,32,27,997,Remainder of South Carolina,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
6,7,11,282,Remainder of South Carolina,"Knoxville-Morristown-Sevierville, TN CFS Area"
7,5,3,2500,Remainder of South Carolina,"Los Angeles-Long Beach, CA CFS Area"
7,12,5,447,Remainder of South Carolina,"Nashville-Davidson--Murfreesboro, TN CFS Area"
4,1,1,692,Remainder of South Carolina,"New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
4,2,1,721,Remainder of South Carolina,"New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
6,42,29,654,Remainder of South Carolina,"New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
7,2,1,589,Remainder of South Carolina,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
5,5,3,482,Remainder of South Carolina,Remainder of Delaware
5,2,1,432,Remainder of South Carolina,Remainder of Florida
5,64,21,892,Remainder of South Carolina,Remainder of Iowa
4,1,1,1390,Remainder of South Carolina,Remainder of Maine
4,4,3,520,Remainder of South Carolina,Remainder of Maryland
6,7,5,491,Remainder of South Carolina,Remainder of Maryland
4,2,1,921,Remainder of South Carolina,Remainder of Missouri
5,27,35,840,Remainder of South Carolina,Remainder of Missouri
5,9,5,1295,Remainder of South Carolina,Remainder of Nebraska
4,1,1,848,Remainder of South Carolina,Remainder of New York
5,56,31,143,Remainder of South Carolina,Remainder of North Carolina
7,417,455,176,Remainder of South Carolina,Remainder of North Carolina
4,2,1,617,Remainder of South Carolina,Remainder of Ohio
5,22,13,496,Remainder of South Carolina,Remainder of Pennsylvania
4,47,115,50,Remainder of South Carolina,Remainder of South Carolina
2,42,151,56,Remainder of South Carolina,Remainder of South Carolina
7,562,423,52,Remainder of South Carolina,Remainder of South Carolina
7,124,35,293,Remainder of South Carolina,Remainder of Tennessee
6,19,23,298,Remainder of South Carolina,Remainder of Virginia
7,7,7,1175,Remainder of South Carolina,Remainder of Wisconsin
6,16,13,815,Remainder of South Carolina,"Rochester-Batavia-Seneca Falls, NY CFS Area"
4,1,1,531,Remainder of South Carolina,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
7,95,23,1216,Remainder of South Carolina,"Wichita-Arkansas City-Winfield, KS CFS Area"
5,15,3,1321,Remainder of South Dakota,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
6,9,15,1437,Remainder of South Dakota,"Birmingham-Hoover-Talladega, AL CFS Area"
7,19,5,1774,Remainder of South Dakota,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
2,927,3417,992,Remainder of South Dakota,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
5,13,3,1060,Remainder of South Dakota,"Columbus-Marion-Zanesville, OH CFS Area"
5,108,33,910,Remainder of South Dakota,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,19,5,1072,Remainder of South Dakota,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
4,6,13,975,Remainder of South Dakota,"Detroit-Warren-Ann Arbor, MI CFS Area"
4,93,369,1564,Remainder of South Dakota,"El Paso-Las Cruces, TX-NM CFS Area (TX Part)"
7,12,3,536,Remainder of South Dakota,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
5,27,11,484,Remainder of South Dakota,"Milwaukee-Racine-Waukesha, WI CFS Area"
7,32,21,270,Remainder of South Dakota,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,7,3,1401,Remainder of South Dakota,"New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
5,13,3,1485,Remainder of South Dakota,"New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
7,8,5,1579,Remainder of South Dakota,"New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
2,16,71,381,Remainder of South Dakota,"Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
7,24,29,334,Remainder of South Dakota,"Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
5,5,1,1460,Remainder of South Dakota,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (NJ Part)"
7,65,17,1325,Remainder of South Dakota,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
8,24,39,2006,Remainder of South Dakota,"Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
6,34,35,1323,Remainder of South Dakota,Remainder of Florida
5,14,3,784,Remainder of South Dakota,Remainder of Illinois
5,552,61,242,Remainder of South Dakota,Remainder of Iowa
4,150,451,134,Remainder of South Dakota,Remainder of Minnesota
5,37,13,185,Remainder of South Dakota,Remainder of Minnesota
4,32,137,283,Remainder of South Dakota,Remainder of North Dakota
2,3,11,240,Remainder of South Dakota,Remainder of North Dakota
5,16,3,922,Remainder of South Dakota,Remainder of Ohio
8,302,183,59,Remainder of South Dakota,Remainder of South Dakota
4,1091,4097,35,Remainder of South Dakota,Remainder of South Dakota
7,443,403,42,Remainder of South Dakota,Remainder of South Dakota
7,10,7,1249,Remainder of South Dakota,Remainder of Tennessee
5,3,3,1423,Remainder of South Dakota,Remainder of Virginia
6,11,11,1365,Remainder of South Dakota,"Savannah-Hinesville-Statesboro, GA CFS Area"
4,46,89,1754,Remainder of South Dakota,"Seattle-Tacoma, WA CFS Area"
2,240,1017,1611,Remainder of South Dakota,"Seattle-Tacoma, WA CFS Area"
6,18,7,637,Remainder of Tennessee,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,349,259,597,Remainder of Tennessee,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
6,22,9,590,Remainder of Tennessee,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)"
8,68,15,647,Remainder of Tennessee,"Detroit-Warren-Ann Arbor, MI CFS Area"
6,43,17,603,Remainder of Tennessee,"Detroit-Warren-Ann Arbor, MI CFS Area"
7,12,27,524,Remainder of Tennessee,"Fort Wayne-Huntington-Auburn, IN CFS Area"
6,36,15,711,Remainder of Tennessee,"Grand Rapids-Wyoming-Muskegon, MI CFS Area"
7,3,1,702,Remainder of Tennessee,"Grand Rapids-Wyoming-Muskegon, MI CFS Area"
6,33,15,226,Remainder of Tennessee,"Greenville-Spartanburg-Anderson, SC CFS Area"
8,80,11,940,Remainder of Tennessee,"Houston-The Woodlands, TX CFS Area"
6,16,7,462,Remainder of Tennessee,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
7,250,103,2171,Remainder of Tennessee,"Los Angeles-Long Beach, CA CFS Area"
5,8,3,81,Remainder of Tennessee,"Memphis, TN-MS-AR CFS Area (TN Part)"
6,6,1,1024,Remainder of Tennessee,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
3,12,7,85,Remainder of Tennessee,"Nashville-Davidson--Murfreesboro, TN CFS Area"
8,147,57,49,Remainder of Tennessee,"Nashville-Davidson--Murfreesboro, TN CFS Area"
8,143,15,1770,Remainder of Tennessee,"Phoenix-Mesa-Glendale, AZ CFS Area"
6,2,1,1798,Remainder of Tennessee,"Phoenix-Mesa-Glendale, AZ CFS Area"
6,45,21,493,Remainder of Tennessee,Remainder of Illinois
5,30,13,186,Remainder of Tennessee,Remainder of Mississippi
6,78,33,264,Remainder of Tennessee,Remainder of North Carolina
6,112,67,338,Remainder of Tennessee,Remainder of South Carolina
3,103,71,32,Remainder of Tennessee,Remainder of Tennessee
2,475,1811,0,Remainder of Tennessee,Remainder of Tennessee
7,442,417,21,Remainder of Tennessee,Remainder of Tennessee
7,140,71,993,Remainder of Tennessee,Remainder of Texas
5,47,13,0,Remainder of Tennessee,Remainder of Virginia
6,62,39,281,Remainder of Tennessee,Remainder of Virginia
6,40,21,368,Remainder of Tennessee,Remainder of West Virginia
8,339,41,2701,Remainder of Tennessee,"San Jose-San Francisco-Oakland, CA CFS Area"
8,223,41,745,Remainder of Tennessee,"Tampa-St. Petersburg-Clearwater, FL CFS Area"
5,5,1,509,Remainder of Tennessee,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
8,4,5,90,Remainder of Texas,"Austin-Round Rock, TX CFS Area"
8,3,3,400,Remainder of Texas,"Baton Rouge, LA CFS Area"
5,107,27,1163,Remainder of Texas,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
3,7,1,1573,Remainder of Texas,"Columbus-Marion-Zanesville, OH CFS Area"
8,1,1,138,Remainder of Texas,"Corpus Christi-Kingsville-Alice, TX CFS Area"
8,29,27,0,Remainder of Texas,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,1763,419,370,Remainder of Texas,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
6,69,37,389,Remainder of Texas,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
3,6,1,1379,Remainder of Texas,"Denver-Aurora, CO CFS Area"
5,96,27,1029,Remainder of Texas,"Denver-Aurora, CO CFS Area"
5,106,31,449,Remainder of Texas,"El Paso-Las Cruces, TX-NM CFS Area (TX Part)"
8,40,35,0,Remainder of Texas,"Houston-The Woodlands, TX CFS Area"
5,1059,243,1149,Remainder of Texas,"Los Angeles-Long Beach, CA CFS Area"
3,25,39,1057,Remainder of Texas,"Memphis, TN-MS-AR CFS Area (TN Part)"
5,261,57,1783,Remainder of Texas,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area"
2,1,5,1123,Remainder of Texas,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
3,5,1,1168,Remainder of Texas,"Nashville-Davidson--Murfreesboro, TN CFS Area"
5,75,11,1894,Remainder of Texas,"New York-Newark, NY-NJ-CT-PA CFS Area (CT Part)"
4,44,17,1810,Remainder of Texas,"New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
5,266,65,1755,Remainder of Texas,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
7,25,43,1148,Remainder of Texas,"Orlando-Deltona-Daytona Beach, FL CFS Area"
5,116,27,1678,Remainder of Texas,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
5,89,17,1445,Remainder of Texas,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
5,102,23,1718,Remainder of Texas,"Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
5,86,17,1461,Remainder of Texas,"Raleigh-Durham-Chapel Hill, NC CFS Area"
4,16,7,0,Remainder of Texas,Remainder of Arkansas
3,4,1,2082,Remainder of Texas,Remainder of California
5,5,5,1398,Remainder of Texas,Remainder of California
7,13,11,579,Remainder of Texas,Remainder of Colorado
5,178,31,1591,Remainder of Texas,Remainder of Florida
5,43,11,1123,Remainder of Texas,Remainder of Georgia
3,4,1,1314,Remainder of Texas,Remainder of Illinois
4,3,23,380,Remainder of Texas,Remainder of Kansas
8,2,3,397,Remainder of Texas,Remainder of Louisiana
3,5,1,1810,Remainder of Texas,Remainder of Michigan
7,32,35,846,Remainder of Texas,Remainder of Nebraska
7,97,141,949,Remainder of Texas,Remainder of New Mexico
3,11,5,1428,Remainder of Texas,Remainder of North Carolina
3,5,1,2489,Remainder of Texas,Remainder of Oregon
3,4,1,1912,Remainder of Texas,Remainder of Pennsylvania
8,2118,1301,32,Remainder of Texas,Remainder of Texas
5,3047,1107,172,Remainder of Texas,Remainder of Texas
3,3,1,2456,Remainder of Texas,Remainder of Washington
5,59,23,1312,Remainder of Texas,Remainder of Wisconsin
7,33,27,1023,Remainder of Texas,Remainder of Wyoming
5,162,31,1110,Remainder of Texas,"San Diego-Carlsbad-San Marcos, CA CFS Area"
3,5,1,1978,Remainder of Texas,"San Jose-San Francisco-Oakland, CA CFS Area"
5,394,85,1363,Remainder of Texas,"San Jose-San Francisco-Oakland, CA CFS Area"
3,4,1,2698,Remainder of Texas,"Seattle-Tacoma, WA CFS Area"
4,159,57,1671,Remainder of Texas,"Tampa-St. Petersburg-Clearwater, FL CFS Area"
2,18,55,271,Remainder of Texas,"Tulsa-Muskogee-Bartlesville, OK CFS Area"
6,6,3,1930,Remainder of Utah,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
6,19,5,1697,Remainder of Utah,"Cleveland-Akron-Canton, OH CFS Area"
6,21,3,511,Remainder of Utah,"Denver-Aurora, CO CFS Area"
7,49,11,450,Remainder of Utah,"Denver-Aurora, CO CFS Area"
5,30,7,890,Remainder of Utah,"Fresno-Madera, CA CFS Area"
5,34,9,1638,Remainder of Utah,"Houston-The Woodlands, TX CFS Area"
4,9,1,1674,Remainder of Utah,"Memphis, TN-MS-AR CFS Area (TN Part)"
5,82,23,743,Remainder of Utah,"Phoenix-Mesa-Glendale, AZ CFS Area"
6,28,3,800,Remainder of Utah,"Phoenix-Mesa-Glendale, AZ CFS Area"
5,23,7,828,Remainder of Utah,Remainder of California
6,7,1,809,Remainder of Utah,Remainder of California
6,10,1,514,Remainder of Utah,Remainder of Colorado
5,23,13,333,Remainder of Utah,Remainder of Idaho
7,29,7,1261,Remainder of Utah,Remainder of Missouri
6,12,1,569,Remainder of Utah,Remainder of Nevada
6,6,1,798,Remainder of Utah,Remainder of Oregon
6,6,1,1523,Remainder of Utah,Remainder of Texas
7,43,11,1349,Remainder of Utah,Remainder of Texas
7,507,155,20,Remainder of Utah,Remainder of Utah
7,49,13,1544,Remainder of Utah,Remainder of Wisconsin
5,69,15,727,Remainder of Utah,"Sacramento-Roseville, CA CFS Area"
7,39,9,809,Remainder of Utah,"Sacramento-Roseville, CA CFS Area"
7,152,35,945,Remainder of Utah,"San Jose-San Francisco-Oakland, CA CFS Area"
5,101,11,812,Remainder of Utah,"Seattle-Tacoma, WA CFS Area"
6,22,7,808,Remainder of Utah,"Seattle-Tacoma, WA CFS Area"
7,53,13,1066,Remainder of Utah,"Seattle-Tacoma, WA CFS Area"
7,78,29,1177,Remainder of Vermont,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,164,79,199,Remainder of Vermont,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
8,3,3,161,Remainder of Vermont,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (RI Part)"
7,26,5,931,Remainder of Vermont,"Grand Rapids-Wyoming-Muskegon, MI CFS Area"
8,3,3,182,Remainder of Vermont,"Hartford-West Hartford-East Hartford, CT CFS Area"
7,97,41,2683,Remainder of Vermont,"Las Vegas-Henderson, NV-AZ CFS Area (NV Part)"
7,21,9,3032,Remainder of Vermont,"Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
7,6,1,1454,Remainder of Vermont,Remainder of Arkansas
6,6,1,185,Remainder of Vermont,Remainder of Maine
4,3,5,226,Remainder of Vermont,Remainder of Massachusetts
6,11,7,200,Remainder of Vermont,Remainder of Massachusetts
7,124,33,146,Remainder of Vermont,Remainder of Massachusetts
7,50,21,1224,Remainder of Vermont,Remainder of Missouri
4,13,29,88,Remainder of Vermont,Remainder of New Hampshire
4,60,27,445,Remainder of Vermont,Remainder of Pennsylvania
7,40,5,1232,Remainder of Vermont,Remainder of Wisconsin
7,43,17,685,Remainder of Vermont,"Richmond, VA CFS Area"
7,39,5,3088,Remainder of Vermont,"San Jose-San Francisco-Oakland, CA CFS Area"
8,24,29,504,Remainder of Virginia,"Albany-Schenectady, NY CFS Area"
6,128,31,431,Remainder of Virginia,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
5,10,5,589,Remainder of Virginia,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
5,2,1,518,Remainder of Virginia,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (RI Part)"
6,3,7,535,Remainder of Virginia,"Buffalo-Cheektowaga, NY CFS Area"
7,87,59,196,Remainder of Virginia,"Charlotte-Concord, NC-SC CFS Area (NC Part)"
6,7,5,447,Remainder of Virginia,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
7,45,39,367,Remainder of Virginia,"Cleveland-Akron-Canton, OH CFS Area"
5,11,5,453,Remainder of Virginia,"Dayton-Springfield-Sidney, OH CFS Area"
6,6,3,721,Remainder of Virginia,"Grand Rapids-Wyoming-Muskegon, MI CFS Area"
3,207,35,80,Remainder of Virginia,"Greensboro--Winston-Salem--High Point, NC CFS Area"
7,6,5,338,Remainder of Virginia,"Greenville-Spartanburg-Anderson, SC CFS Area"
5,9,3,1279,Remainder of Virginia,"Houston-The Woodlands, TX CFS Area"
6,104,31,592,Remainder of Virginia,"Indianapolis-Carmel-Muncie, IN CFS Area"
6,11,5,411,Remainder of Virginia,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
6,86,37,409,Remainder of Virginia,"New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
4,2,1,444,Remainder of Virginia,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
6,28,7,502,Remainder of Virginia,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
6,2,1,719,Remainder of Virginia,"Orlando-Deltona-Daytona Beach, FL CFS Area"
7,8,9,689,Remainder of Virginia,"Orlando-Deltona-Daytona Beach, FL CFS Area"
8,24,19,253,Remainder of Virginia,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
8,39,43,261,Remainder of Virginia,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
7,21,21,293,Remainder of Virginia,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
6,3,1,2836,Remainder of Virginia,"Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
4,4,5,91,Remainder of Virginia,"Raleigh-Durham-Chapel Hill, NC CFS Area"
6,104,19,153,Remainder of Virginia,"Raleigh-Durham-Chapel Hill, NC CFS Area"
6,55,9,566,Remainder of Virginia,Remainder of Alabama
5,22,5,802,Remainder of Virginia,Remainder of Arkansas
7,165,75,762,Remainder of Virginia,Remainder of Florida
6,10,5,742,Remainder of Virginia,Remainder of Illinois
7,38,17,951,Remainder of Virginia,Remainder of Iowa
8,21,23,132,Remainder of Virginia,Remainder of Maryland
7,11,7,59,Remainder of Virginia,Remainder of Maryland
7,43,31,452,Remainder of Virginia,Remainder of New York
7,98,69,237,Remainder of Virginia,Remainder of North Carolina
8,87,101,301,Remainder of Virginia,Remainder of Pennsylvania
7,541,225,311,Remainder of Virginia,Remainder of Pennsylvania
8,396,275,31,Remainder of Virginia,Remainder of Virginia
4,59,99,0,Remainder of Virginia,Remainder of Virginia
5,10,7,954,Remainder of Virginia,Remainder of Wisconsin
8,35,35,83,Remainder of Virginia,"Richmond, VA CFS Area"
6,40,33,161,Remainder of Virginia,"Richmond, VA CFS Area"
7,25,19,2677,Remainder of Virginia,"Sacramento-Roseville, CA CFS Area"
7,192,25,2083,Remainder of Virginia,"Salt Lake City-Provo-Orem, UT CFS Area"
7,8,7,1173,Remainder of Virginia,"Tulsa-Muskogee-Bartlesville, OK CFS Area"
7,124,87,262,Remainder of Virginia,"Virginia Beach-Norfolk, VA-NC CFS Area (VA Part)"
3,3,1,248,Remainder of Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
4,6,5,0,Remainder of Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
5,12,5,105,Remainder of Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
8,3,1,1978,Remainder of Washington,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,18,7,1966,Remainder of Washington,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,94,123,2143,Remainder of Washington,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,34,7,2219,Remainder of Washington,"Houston-The Woodlands, TX CFS Area"
3,12,11,2157,Remainder of Washington,"Indianapolis-Carmel-Muncie, IN CFS Area"
5,178,37,1189,Remainder of Washington,"Los Angeles-Long Beach, CA CFS Area"
2,779,2571,381,Remainder of Washington,"Portland-Vancouver-Salem, OR-WA CFS Area (WA Part)"
7,4,3,1151,Remainder of Washington,Remainder of Colorado
7,52,25,2337,Remainder of Washington,Remainder of Michigan
3,19,3,289,Remainder of Washington,Remainder of Oregon
7,59,85,210,Remainder of Washington,Remainder of Oregon
7,126,133,2663,Remainder of Washington,Remainder of Pennsylvania
7,97,27,708,Remainder of Washington,Remainder of Utah
8,638,447,34,Remainder of Washington,Remainder of Washington
7,156,77,1831,Remainder of Washington,Remainder of Wisconsin
3,2,3,783,Remainder of Washington,"Salt Lake City-Provo-Orem, UT CFS Area"
5,744,153,234,Remainder of Washington,"Seattle-Tacoma, WA CFS Area"
3,10,7,1964,Remainder of Washington,"Tulsa-Muskogee-Bartlesville, OK CFS Area"
7,1,1,514,Remainder of West Virginia,"Albany-Schenectady, NY CFS Area"
5,12,5,274,Remainder of West Virginia,"Cleveland-Akron-Canton, OH CFS Area"
5,13,9,354,Remainder of West Virginia,"Columbus-Marion-Zanesville, OH CFS Area"
7,1,1,1224,Remainder of West Virginia,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
1,2,1,315,Remainder of West Virginia,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
5,10,5,153,Remainder of West Virginia,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
7,1,1,504,Remainder of West Virginia,"Raleigh-Durham-Chapel Hill, NC CFS Area"
1,2,1,537,Remainder of West Virginia,Remainder of Georgia
7,1,1,555,Remainder of West Virginia,Remainder of Illinois
7,1,1,309,Remainder of West Virginia,Remainder of Indiana
1,9,3,953,Remainder of West Virginia,Remainder of Kansas
7,1,1,1113,Remainder of West Virginia,Remainder of Oklahoma
1,2,1,227,Remainder of West Virginia,Remainder of Pennsylvania
5,53,29,69,Remainder of West Virginia,Remainder of Virginia
8,412,259,29,Remainder of West Virginia,Remainder of West Virginia
4,17,53,30,Remainder of West Virginia,Remainder of West Virginia
5,11,7,129,Remainder of West Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (DC Part)"
5,22,15,139,Remainder of West Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
1,2,1,1044,Remainder of West Virginia,"Wichita-Arkansas City-Winfield, KS CFS Area"
4,6,13,957,Remainder of Wisconsin,"Albany-Schenectady, NY CFS Area"
5,55,13,1241,Remainder of Wisconsin,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
7,258,67,1228,Remainder of Wisconsin,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
6,119,73,740,Remainder of Wisconsin,"Buffalo-Cheektowaga, NY CFS Area"
8,27,21,190,Remainder of Wisconsin,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
5,260,65,177,Remainder of Wisconsin,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,1532,477,170,Remainder of Wisconsin,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
5,28,7,442,Remainder of Wisconsin,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
8,2,1,635,Remainder of Wisconsin,"Cleveland-Akron-Canton, OH CFS Area"
5,13,3,649,Remainder of Wisconsin,"Cleveland-Akron-Canton, OH CFS Area"
7,547,129,585,Remainder of Wisconsin,"Cleveland-Akron-Canton, OH CFS Area"
5,91,17,538,Remainder of Wisconsin,"Columbus-Marion-Zanesville, OH CFS Area"
7,79,23,560,Remainder of Wisconsin,"Columbus-Marion-Zanesville, OH CFS Area"
5,63,19,1082,Remainder of Wisconsin,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,165,57,1108,Remainder of Wisconsin,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,82,23,408,Remainder of Wisconsin,"Fort Wayne-Huntington-Auburn, IN CFS Area"
6,30,17,1381,Remainder of Wisconsin,"Houston-The Woodlands, TX CFS Area"
7,75,39,1305,Remainder of Wisconsin,"Houston-The Woodlands, TX CFS Area"
5,32,7,318,Remainder of Wisconsin,"Indianapolis-Carmel-Muncie, IN CFS Area"
6,31,15,479,Remainder of Wisconsin,"Indianapolis-Carmel-Muncie, IN CFS Area"
6,52,33,2108,Remainder of Wisconsin,"Los Angeles-Long Beach, CA CFS Area"
7,368,109,2025,Remainder of Wisconsin,"Los Angeles-Long Beach, CA CFS Area"
6,8,3,1582,Remainder of Wisconsin,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area"
4,131,81,123,Remainder of Wisconsin,"Milwaukee-Racine-Waukesha, WI CFS Area"
5,70,17,94,Remainder of Wisconsin,"Milwaukee-Racine-Waukesha, WI CFS Area"
7,1528,537,0,Remainder of Wisconsin,"Milwaukee-Racine-Waukesha, WI CFS Area"
8,7,7,248,Remainder of Wisconsin,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
5,111,27,151,Remainder of Wisconsin,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,136,55,680,Remainder of Wisconsin,"Nashville-Davidson--Murfreesboro, TN CFS Area"
5,236,35,1043,Remainder of Wisconsin,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
5,12,3,840,Remainder of Wisconsin,"Oklahoma City-Shawnee, OK CFS Area"
4,12,57,419,Remainder of Wisconsin,"Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
6,39,25,1394,Remainder of Wisconsin,"Orlando-Deltona-Daytona Beach, FL CFS Area"
7,34,15,1941,Remainder of Wisconsin,"Phoenix-Mesa-Glendale, AZ CFS Area"
5,5,1,1190,Remainder of Wisconsin,"Raleigh-Durham-Chapel Hill, NC CFS Area"
7,57,19,1069,Remainder of Wisconsin,"Raleigh-Durham-Chapel Hill, NC CFS Area"
7,139,35,1307,Remainder of Wisconsin,Remainder of Florida
3,161,313,280,Remainder of Wisconsin,Remainder of Illinois
6,10,5,345,Remainder of Wisconsin,Remainder of Illinois
7,383,147,186,Remainder of Wisconsin,Remainder of Illinois
8,1,1,244,Remainder of Wisconsin,Remainder of Indiana
3,71,41,323,Remainder of Wisconsin,Remainder of Iowa
8,2,1,294,Remainder of Wisconsin,Remainder of Iowa
7,188,119,163,Remainder of Wisconsin,Remainder of Iowa
7,40,9,529,Remainder of Wisconsin,Remainder of Kentucky
3,81,127,258,Remainder of Wisconsin,Remainder of Minnesota
5,233,75,151,Remainder of Wisconsin,Remainder of Minnesota
7,39,19,804,Remainder of Wisconsin,Remainder of Mississippi
7,211,101,638,Remainder of Wisconsin,Remainder of Missouri
